,open,close,high,low,total_turnover,volume
2009-07-15 13:03:00,4.2499,4.2554,4.2554,4.2499,1770183.0,327483.0
2009-07-15 13:04:00,4.2499,4.2554,4.2554,4.2499,9916928.0,1835693.0
2009-07-15 13:05:00,4.2554,4.2608,4.2608,4.2554,6130219.0,1133165.0
2009-07-15 13:06:00,4.2554,4.2499,4.2554,4.2445,9201537.0,1703123.0
2009-07-15 13:07:00,4.2445,4.2499,4.2499,4.2445,4466881.0,826250.0
2009-07-15 13:08:00,4.2554,4.2445,4.2554,4.2445,2237245.0,414216.0
2009-07-15 13:09:00,4.2499,4.2499,4.2499,4.2445,4388440.0,812997.0
2009-07-15 13:10:00,4.2445,4.2499,4.2499,4.2445,2516312.0,466125.0
2009-07-15 13:11:00,4.2445,4.2445,4.2499,4.2445,5011090.0,928721.0
2009-07-15 13:12:00,4.2445,4.239,4.2499,4.239,13404183.0,2486779.0
2009-07-15 13:13:00,4.239,4.239,4.239,4.2335,17728684.0,3293747.0
2009-07-15 13:14:00,4.2335,4.239,4.239,4.2335,2390184.0,443661.0
2009-07-15 13:15:00,4.239,4.239,4.2445,4.239,5207352.0,966280.0
2009-07-15 13:16:00,4.2335,4.2445,4.2445,4.2335,5739760.0,1064922.0
2009-07-15 13:17:00,4.239,4.2445,4.2445,4.239,5057751.0,938186.0
2009-07-15 13:18:00,4.2445,4.2499,4.2499,4.2445,4668174.0,865018.0
2009-07-15 13:19:00,4.2499,4.2554,4.2554,4.2499,20355655.0,3766488.0
2009-07-15 13:20:00,4.2554,4.2663,4.2663,4.2554,27668257.0,5108016.0
2009-07-15 13:21:00,4.2663,4.2663,4.2663,4.2608,15948978.0,2942711.0
2009-07-15 13:22:00,4.2663,4.2663,4.2663,4.2608,23545461.0,4346379.0
2009-07-15 13:23:00,4.2608,4.2608,4.2663,4.2608,9645122.0,1780420.0
2009-07-15 13:24:00,4.2608,4.2663,4.2663,4.2608,26963567.0,4977534.0
2009-07-15 13:25:00,4.2663,4.2608,4.2663,4.2554,21361899.0,3945970.0
2009-07-15 13:26:00,4.2608,4.2608,4.2608,4.2554,7623374.0,1408621.0
2009-07-15 13:27:00,4.2608,4.2554,4.2608,4.2554,2799592.0,517036.0
2009-07-15 13:28:00,4.2608,4.2608,4.2608,4.2554,2251773.0,415905.0
2009-07-15 13:29:00,4.2608,4.2554,4.2608,4.2554,2082439.0,384729.0
2009-07-15 13:30:00,4.2608,4.2554,4.2608,4.2554,4443297.0,821318.0
2009-07-15 13:31:00,4.2554,4.2499,4.2554,4.2499,4849278.0,897373.0
2009-07-15 13:32:00,4.2499,4.2499,4.2499,4.2445,1875625.0,347318.0
2009-07-15 13:33:00,4.2445,4.2445,4.2499,4.239,5575370.0,1033262.0
2009-07-15 13:34:00,4.239,4.2445,4.2445,4.239,26818967.0,4977166.0
2009-07-15 13:35:00,4.2445,4.239,4.2445,4.2335,5633191.0,1045164.0
2009-07-15 13:36:00,4.239,4.239,4.2445,4.239,5620943.0,1043424.0
2009-07-15 13:37:00,4.239,4.2445,4.2445,4.239,8118993.0,1505856.0
2009-07-15 13:38:00,4.2445,4.2445,4.2499,4.239,5197548.0,963336.0
2009-07-15 13:39:00,4.2445,4.2445,4.2445,4.2445,7171422.0,1329012.0
2009-07-15 13:40:00,4.2445,4.2499,4.2499,4.2445,2796486.0,517916.0
2009-07-15 13:41:00,4.2499,4.2499,4.2499,4.2445,4634848.0,858365.0
2009-07-15 13:42:00,4.2445,4.2499,4.2554,4.2445,1524308.0,282138.0
2009-07-15 13:43:00,4.2499,4.2499,4.2554,4.2499,1813865.0,335614.0
2009-07-15 13:44:00,4.2499,4.2499,4.2554,4.2499,2181196.0,403563.0
2009-07-15 13:45:00,4.2554,4.2499,4.2554,4.2499,3812896.0,705266.0
2009-07-15 13:46:00,4.2499,4.2445,4.2554,4.2445,18531712.0,3433895.0
2009-07-15 13:47:00,4.2445,4.2445,4.2499,4.239,6931415.0,1284768.0
2009-07-15 13:48:00,4.2445,4.2499,4.2499,4.2445,3438085.0,636990.0
2009-07-15 13:49:00,4.2499,4.2445,4.2499,4.2445,4622798.0,855858.0
2009-07-15 13:50:00,4.2499,4.2499,4.2554,4.2445,1413847.0,261704.0
2009-07-15 13:51:00,4.2499,4.2499,4.2554,4.2499,1759124.0,325516.0
2009-07-15 13:52:00,4.2499,4.2554,4.2554,4.2499,1390561.0,257334.0
2009-07-15 13:53:00,4.2499,4.2499,4.2554,4.2499,1762091.0,326072.0
2009-07-15 13:54:00,4.2554,4.2499,4.2554,4.2499,1134308.0,209907.0
2009-07-15 13:55:00,4.2554,4.2554,4.2554,4.2499,3787391.0,700449.0
2009-07-15 13:56:00,4.2499,4.2499,4.2554,4.2499,3201904.0,592223.0
2009-07-15 13:57:00,4.2554,4.2554,4.2554,4.2499,1560388.0,288534.0
2009-07-15 13:58:00,4.2499,4.2499,4.2554,4.2499,2068031.0,382506.0
2009-07-15 13:59:00,4.2499,4.2554,4.2554,4.2499,3349496.0,619296.0
2009-07-15 14:00:00,4.2554,4.2554,4.2554,4.2499,2036334.0,376462.0
2009-07-15 14:01:00,4.2554,4.2608,4.2608,4.2554,2124659.0,392630.0
2009-07-15 14:02:00,4.2608,4.2608,4.2608,4.2554,3975042.0,734370.0
2009-07-15 14:03:00,4.2554,4.2554,4.2608,4.2554,2888152.0,533657.0
2009-07-15 14:04:00,4.2554,4.2554,4.2608,4.2554,1903358.0,351618.0
2009-07-15 14:05:00,4.2554,4.2554,4.2554,4.2499,5178288.0,957171.0
2009-07-15 14:06:00,4.2554,4.2499,4.2554,4.2499,1921447.0,355321.0
2009-07-15 14:07:00,4.2499,4.2554,4.2554,4.2499,2962012.0,548192.0
2009-07-15 14:08:00,4.2554,4.2554,4.2554,4.2499,6647298.0,1229160.0
2009-07-15 14:09:00,4.2499,4.2554,4.2554,4.2499,2302361.0,425785.0
2009-07-15 14:10:00,4.2554,4.2554,4.2554,4.2499,6253408.0,1157102.0
2009-07-15 14:11:00,4.2554,4.2554,4.2554,4.2499,2037289.0,376632.0
2009-07-15 14:12:00,4.2554,4.2499,4.2554,4.2499,2705532.0,500534.0
2009-07-15 14:13:00,4.2554,4.2445,4.2554,4.2445,7975185.0,1476056.0
2009-07-15 14:14:00,4.2445,4.2445,4.2499,4.2445,3632517.0,672787.0
2009-07-15 14:15:00,4.2499,4.2499,4.2499,4.2445,3530196.0,653822.0
2009-07-15 14:16:00,4.2499,4.2445,4.2499,4.2445,3640645.0,674472.0
2009-07-15 14:17:00,4.2499,4.2445,4.2499,4.2445,2390174.0,442660.0
2009-07-15 14:18:00,4.2499,4.2445,4.2499,4.2445,3201932.0,593140.0
2009-07-15 14:19:00,4.2445,4.2445,4.2499,4.239,20171565.0,3738216.0
2009-07-15 14:20:00,4.2499,4.2499,4.2499,4.2445,3112806.0,576652.0
2009-07-15 14:21:00,4.2445,4.2499,4.2499,4.2445,2953156.0,546960.0
2009-07-15 14:22:00,4.2445,4.239,4.2499,4.239,3848899.0,713184.0
2009-07-15 14:23:00,4.2445,4.2445,4.2445,4.239,9066312.0,1680536.0
2009-07-15 14:24:00,4.2499,4.2445,4.2499,4.2445,3930531.0,728400.0
2009-07-15 14:25:00,4.2445,4.2499,4.2499,4.2445,3778881.0,699974.0
2009-07-15 14:26:00,4.2499,4.2499,4.2499,4.2445,2593791.0,480547.0
2009-07-15 14:27:00,4.2499,4.2445,4.2499,4.2445,3649373.0,676056.0
2009-07-15 14:28:00,4.2499,4.2445,4.2499,4.2445,1411094.0,261379.0
2009-07-15 14:29:00,4.2499,4.2499,4.2499,4.2445,1408807.0,260893.0
2009-07-15 14:30:00,4.2499,4.2499,4.2499,4.2445,5293796.0,980064.0
2009-07-15 14:31:00,4.2499,4.2499,4.2554,4.2499,6375512.0,1179916.0
2009-07-15 14:32:00,4.2554,4.2554,4.2554,4.2499,1969548.0,364245.0
2009-07-15 14:33:00,4.2499,4.2554,4.2554,4.2499,2934657.0,542712.0
2009-07-15 14:34:00,4.2554,4.2554,4.2608,4.2554,7715446.0,1426320.0
2009-07-15 14:35:00,4.2554,4.2554,4.2608,4.2554,2979038.0,550636.0
2009-07-15 14:36:00,4.2554,4.2554,4.2608,4.2554,2297145.0,424536.0
2009-07-15 14:37:00,4.2554,4.2554,4.2608,4.2554,2062836.0,381171.0
2009-07-15 14:38:00,4.2608,4.2554,4.2608,4.2554,3966974.0,732676.0
2009-07-15 14:39:00,4.2608,4.2608,4.2608,4.2554,2751148.0,508252.0
2009-07-15 14:40:00,4.2554,4.2608,4.2608,4.2554,2394734.0,442489.0
2009-07-15 14:41:00,4.2608,4.2554,4.2608,4.2554,13092489.0,2418657.0
2009-07-15 14:42:00,4.2554,4.2554,4.2554,4.2499,4370740.0,807844.0
2009-07-15 14:43:00,4.2554,4.2554,4.2608,4.2554,2270512.0,419679.0
2009-07-15 14:44:00,4.2608,4.2554,4.2608,4.2554,2027836.0,374707.0
2009-07-15 14:45:00,4.2608,4.2554,4.2608,4.2554,4429138.0,817959.0
2009-07-15 14:46:00,4.2554,4.2608,4.2608,4.2554,2162735.0,399601.0
2009-07-15 14:47:00,4.2554,4.2554,4.2608,4.2554,7034115.0,1298884.0
2009-07-15 14:48:00,4.2608,4.2608,4.2608,4.2554,6747806.0,1245961.0
2009-07-15 14:49:00,4.2608,4.2608,4.2663,4.2608,2734768.0,504537.0
2009-07-15 14:50:00,4.2608,4.2608,4.2663,4.2608,3228897.0,595862.0
2009-07-15 14:51:00,4.2608,4.2608,4.2663,4.2608,8048210.0,1485798.0
2009-07-15 14:52:00,4.2608,4.2608,4.2663,4.2608,7490765.0,1382433.0
2009-07-15 14:53:00,4.2608,4.2608,4.2663,4.2608,6419941.0,1184027.0
2009-07-15 14:54:00,4.2663,4.2608,4.2663,4.2608,3576879.0,659576.0
2009-07-15 14:55:00,4.2608,4.2663,4.2663,4.2608,5391576.0,993938.0
2009-07-15 14:56:00,4.2663,4.2718,4.2718,4.2663,4899249.0,903423.0
2009-07-15 14:57:00,4.2663,4.2663,4.2718,4.2663,7222693.0,1331060.0
2009-07-15 14:58:00,4.2718,4.2718,4.2718,4.2663,10644520.0,1960671.0
2009-07-15 14:59:00,4.2718,4.2772,4.2772,4.2718,11719170.0,2156308.0
2009-07-15 15:00:00,4.2772,4.2772,4.2827,4.2718,8127922.0,1495071.0
2009-07-16 09:31:00,4.2936,4.3155,4.3209,4.2882,45064122.0,8241381.0
2009-07-16 09:32:00,4.3155,4.31,4.3209,4.31,34115023.0,6232689.0
2009-07-16 09:33:00,4.31,4.2991,4.31,4.2936,27105807.0,4955544.0
2009-07-16 09:34:00,4.2991,4.2936,4.2991,4.2936,18144216.0,3321864.0
2009-07-16 09:35:00,4.2882,4.3155,4.3155,4.2882,28831024.0,5259816.0
2009-07-16 09:36:00,4.3155,4.3155,4.3155,4.3045,27154012.0,4949120.0
2009-07-16 09:37:00,4.3155,4.3155,4.3155,4.31,6322175.0,1152518.0
2009-07-16 09:38:00,4.3155,4.3155,4.3209,4.3155,27659610.0,5040662.0
2009-07-16 09:39:00,4.3155,4.3155,4.3209,4.3155,20317776.0,3702267.0
2009-07-16 09:40:00,4.3209,4.3155,4.3264,4.3155,41884340.0,7621196.0
2009-07-16 09:41:00,4.3209,4.3155,4.3209,4.3155,15803947.0,2879693.0
2009-07-16 09:42:00,4.3155,4.3045,4.3155,4.3045,34634299.0,6321439.0
2009-07-16 09:43:00,4.3045,4.2991,4.3045,4.2991,8275550.0,1513032.0
2009-07-16 09:44:00,4.2991,4.31,4.31,4.2991,19059915.0,3479841.0
2009-07-16 09:45:00,4.31,4.3155,4.3155,4.3045,9187651.0,1675166.0
2009-07-16 09:46:00,4.3155,4.3155,4.3209,4.3155,31626415.0,5756531.0
2009-07-16 09:47:00,4.3209,4.3155,4.3209,4.3155,9243697.0,1684761.0
2009-07-16 09:48:00,4.3155,4.31,4.3155,4.31,10014942.0,1826027.0
2009-07-16 09:49:00,4.3155,4.3155,4.3209,4.3155,18875150.0,3438144.0
2009-07-16 09:50:00,4.3155,4.3155,4.3209,4.31,6859264.0,1250208.0
2009-07-16 09:51:00,4.3155,4.3209,4.3209,4.3155,19703952.0,3588646.0
2009-07-16 09:52:00,4.3209,4.3155,4.3209,4.3155,10520145.0,1916931.0
2009-07-16 09:53:00,4.3155,4.31,4.3155,4.31,36336651.0,6614928.0
2009-07-16 09:54:00,4.3155,4.3155,4.3155,4.31,12088187.0,2203128.0
2009-07-16 09:55:00,4.3155,4.31,4.3155,4.31,7816438.0,1424809.0
2009-07-16 09:56:00,4.3155,4.3155,4.3155,4.31,10637667.0,1938702.0
2009-07-16 09:57:00,4.3209,4.3155,4.3209,4.3155,7211609.0,1314173.0
2009-07-16 09:58:00,4.3155,4.3155,4.3155,4.31,11566510.0,2108775.0
2009-07-16 09:59:00,4.3155,4.31,4.3155,4.31,5567054.0,1015531.0
2009-07-16 10:00:00,4.3155,4.3045,4.3155,4.3045,6877392.0,1255080.0
2009-07-16 10:01:00,4.31,4.3045,4.31,4.3045,3131694.0,572178.0
2009-07-16 10:02:00,4.3045,4.2991,4.3045,4.2991,8039210.0,1469022.0
2009-07-16 10:03:00,4.3045,4.2991,4.3045,4.2991,10847251.0,1984464.0
2009-07-16 10:04:00,4.2991,4.2936,4.2991,4.2936,7270633.0,1330200.0
2009-07-16 10:05:00,4.2936,4.2882,4.2991,4.2882,20660724.0,3786595.0
2009-07-16 10:06:00,4.2936,4.2882,4.2936,4.2827,5572664.0,1021841.0
2009-07-16 10:07:00,4.2882,4.2882,4.2991,4.2882,5940355.0,1088984.0
2009-07-16 10:08:00,4.2936,4.2936,4.2991,4.2936,3905935.0,715379.0
2009-07-16 10:09:00,4.2936,4.2936,4.2991,4.2882,10701303.0,1960063.0
2009-07-16 10:10:00,4.2936,4.2991,4.2991,4.2936,4358557.0,797983.0
2009-07-16 10:11:00,4.2936,4.2991,4.3045,4.2936,4791390.0,876096.0
2009-07-16 10:12:00,4.3045,4.3045,4.3045,4.2991,5165785.0,944290.0
2009-07-16 10:13:00,4.2991,4.3045,4.3045,4.2991,3928270.0,717996.0
2009-07-16 10:14:00,4.3045,4.31,4.31,4.3045,6695876.0,1222821.0
2009-07-16 10:15:00,4.3045,4.31,4.3155,4.3045,18229246.0,3325228.0
2009-07-16 10:16:00,4.3155,4.3155,4.3155,4.31,9710710.0,1770552.0
2009-07-16 10:17:00,4.3155,4.31,4.3155,4.31,9595236.0,1749535.0
2009-07-16 10:18:00,4.3155,4.31,4.3155,4.31,8646011.0,1577432.0
2009-07-16 10:19:00,4.31,4.31,4.3155,4.3045,5765686.0,1052587.0
2009-07-16 10:20:00,4.31,4.31,4.3155,4.3045,17787015.0,3242912.0
2009-07-16 10:21:00,4.31,4.3155,4.3155,4.31,6914490.0,1259784.0
2009-07-16 10:22:00,4.3209,4.3209,4.3209,4.3155,8156906.0,1486066.0
2009-07-16 10:23:00,4.3155,4.3209,4.3264,4.3155,11979751.0,2180952.0
2009-07-16 10:24:00,4.3209,4.3209,4.3264,4.3209,11354313.0,2066387.0
2009-07-16 10:25:00,4.3264,4.3209,4.3264,4.3209,16166674.0,2941357.0
2009-07-16 10:26:00,4.3209,4.3209,4.3209,4.3155,8698449.0,1583224.0
2009-07-16 10:27:00,4.3209,4.3264,4.3264,4.3155,13931704.0,2537721.0
2009-07-16 10:28:00,4.3209,4.3209,4.3209,4.3155,5161343.0,939823.0
2009-07-16 10:29:00,4.3209,4.3155,4.3209,4.3155,8362208.0,1523985.0
2009-07-16 10:30:00,4.3155,4.3155,4.3155,4.31,5323959.0,970510.0
2009-07-16 10:31:00,4.3155,4.31,4.3155,4.31,2580518.0,470693.0
2009-07-16 10:32:00,4.3155,4.3155,4.3155,4.31,2534197.0,462283.0
2009-07-16 10:33:00,4.31,4.3155,4.3155,4.31,1909330.0,348276.0
2009-07-16 10:34:00,4.31,4.31,4.3155,4.31,5543620.0,1011413.0
2009-07-16 10:35:00,4.3045,4.3155,4.3155,4.3045,5818095.0,1062144.0
2009-07-16 10:36:00,4.31,4.3045,4.31,4.3045,6492137.0,1186253.0
2009-07-16 10:37:00,4.3155,4.3045,4.3155,4.2991,9929879.0,1811520.0
2009-07-16 10:38:00,4.3045,4.3045,4.31,4.3045,2997089.0,547436.0
2009-07-16 10:39:00,4.31,4.3045,4.31,4.3045,2945192.0,537977.0
2009-07-16 10:40:00,4.3045,4.31,4.31,4.3045,8744931.0,1596744.0
2009-07-16 10:41:00,4.3045,4.31,4.31,4.3045,6252653.0,1141855.0
2009-07-16 10:42:00,4.31,4.31,4.31,4.31,9267158.0,1689725.0
2009-07-16 10:43:00,4.31,4.3155,4.3155,4.31,7551031.0,1376833.0
2009-07-16 10:44:00,4.3155,4.3155,4.3209,4.3155,15489282.0,2820486.0
2009-07-16 10:45:00,4.3209,4.3209,4.3209,4.3155,9491972.0,1729303.0
2009-07-16 10:46:00,4.3209,4.3319,4.3319,4.3155,40580555.0,7376996.0
2009-07-16 10:47:00,4.3319,4.3319,4.3428,4.3264,34472793.0,6253402.0
2009-07-16 10:48:00,4.3373,4.3483,4.3483,4.3373,27919113.0,5057728.0
2009-07-16 10:49:00,4.3428,4.3483,4.3483,4.3428,15304087.0,2769912.0
2009-07-16 10:50:00,4.3428,4.3592,4.3592,4.3428,35745063.0,6457550.0
2009-07-16 10:51:00,4.3537,4.3592,4.3646,4.3537,16303520.0,2941593.0
2009-07-16 10:52:00,4.3592,4.3537,4.3646,4.3537,14406111.0,2599592.0
2009-07-16 10:53:00,4.3592,4.3537,4.3592,4.3428,10575513.0,1911446.0
2009-07-16 10:54:00,4.3428,4.3483,4.3483,4.3428,7446777.0,1348373.0
2009-07-16 10:55:00,4.3483,4.3483,4.3537,4.3483,6177559.0,1116936.0
2009-07-16 10:56:00,4.3483,4.3537,4.3537,4.3483,8865459.0,1602419.0
2009-07-16 10:57:00,4.3537,4.3537,4.3537,4.3483,9262504.0,1673510.0
2009-07-16 10:58:00,4.3537,4.3483,4.3537,4.3483,9523321.0,1722224.0
2009-07-16 10:59:00,4.3537,4.3483,4.3537,4.3483,12900555.0,2333297.0
2009-07-16 11:00:00,4.3537,4.3537,4.3537,4.3483,55459177.0,10006459.0
2009-07-16 11:01:00,4.3537,4.3701,4.3756,4.3537,57892534.0,10423734.0
2009-07-16 11:02:00,4.3756,4.381,4.3865,4.3756,15972946.0,2869446.0
2009-07-16 11:03:00,4.381,4.392,4.3974,4.381,23799320.0,4265104.0
2009-07-16 11:04:00,4.3974,4.4029,4.4138,4.392,36483976.0,6517676.0
2009-07-16 11:05:00,4.4029,4.4083,4.4083,4.4029,14409267.0,2570914.0
2009-07-16 11:06:00,4.4083,4.4138,4.4247,4.4083,42799969.0,7622698.0
2009-07-16 11:07:00,4.4138,4.4138,4.4193,4.4138,43982108.0,7827192.0
2009-07-16 11:08:00,4.4138,4.4083,4.4138,4.4029,15989072.0,2850235.0
2009-07-16 11:09:00,4.4029,4.4083,4.4083,4.4029,18224666.0,3255620.0
2009-07-16 11:10:00,4.4029,4.4083,4.4083,4.3974,12912220.0,2305572.0
2009-07-16 11:11:00,4.4083,4.4193,4.4193,4.4029,39705117.0,7070959.0
2009-07-16 11:12:00,4.4193,4.4357,4.4466,4.4138,54088800.0,9603550.0
2009-07-16 11:13:00,4.4411,4.4466,4.452,4.4357,23139285.0,4093200.0
2009-07-16 11:14:00,4.4466,4.4575,4.463,4.4466,40275202.0,7113747.0
2009-07-16 11:15:00,4.4575,4.4575,4.4794,4.4575,56763764.0,9990629.0
2009-07-16 11:16:00,4.463,4.463,4.4684,4.4575,19275611.0,3398291.0
2009-07-16 11:17:00,4.463,4.452,4.463,4.452,14929961.0,2635262.0
2009-07-16 11:18:00,4.452,4.4411,4.452,4.4411,17123086.0,3027298.0
2009-07-16 11:19:00,4.4466,4.4466,4.452,4.4411,18609413.0,3290832.0
2009-07-16 11:20:00,4.4466,4.4466,4.4466,4.4466,14922788.0,2638843.0
2009-07-16 11:21:00,4.4466,4.463,4.463,4.4466,72467983.0,12768087.0
2009-07-16 11:22:00,4.4575,4.4794,4.4957,4.4575,74938954.0,13159483.0
2009-07-16 11:23:00,4.4957,4.4848,4.5067,4.4794,34575112.0,6052143.0
2009-07-16 11:24:00,4.4903,4.4957,4.4957,4.4903,20243942.0,3541928.0
2009-07-16 11:25:00,4.4903,4.4957,4.5067,4.4903,45693917.0,7987189.0
2009-07-16 11:26:00,4.4957,4.4903,4.4957,4.4794,43261077.0,7585504.0
2009-07-16 11:27:00,4.4903,4.4794,4.4903,4.4794,12582449.0,2206224.0
2009-07-16 11:28:00,4.4848,4.4739,4.4848,4.4739,8102870.0,1423729.0
2009-07-16 11:29:00,4.4739,4.4739,4.4794,4.4739,10122329.0,1778998.0
2009-07-16 11:30:00,4.4684,4.4739,4.4794,4.4684,8383771.0,1474193.0
2009-07-16 13:01:00,4.4739,4.4794,4.4794,4.4684,31022611.0,5452819.0
2009-07-16 13:02:00,4.4739,4.4739,4.4794,4.4739,8681841.0,1526227.0
2009-07-16 13:03:00,4.4739,4.4739,4.4794,4.4739,8059223.0,1416440.0
2009-07-16 13:04:00,4.4739,4.4684,4.4794,4.4684,6729638.0,1183765.0
2009-07-16 13:05:00,4.4684,4.463,4.4739,4.463,4889021.0,860689.0
2009-07-16 13:06:00,4.463,4.4684,4.4684,4.463,6333814.0,1115336.0
2009-07-16 13:07:00,4.463,4.4684,4.4684,4.463,8863364.0,1560737.0
2009-07-16 13:08:00,4.4684,4.463,4.4684,4.463,10690523.0,1880827.0
2009-07-16 13:09:00,4.4684,4.463,4.4684,4.463,5725395.0,1008418.0
2009-07-16 13:10:00,4.463,4.463,4.4684,4.463,3912385.0,689280.0
2009-07-16 13:11:00,4.463,4.4575,4.4684,4.4575,2984299.0,526088.0
2009-07-16 13:12:00,4.463,4.4575,4.463,4.4575,6254229.0,1103079.0
2009-07-16 13:13:00,4.4575,4.452,4.463,4.452,8613215.0,1520850.0
2009-07-16 13:14:00,4.452,4.452,4.452,4.452,6714510.0,1186268.0
2009-07-16 13:15:00,4.4466,4.4411,4.452,4.4411,5935580.0,1049616.0
2009-07-16 13:16:00,4.4466,4.4357,4.4466,4.4357,5118453.0,906480.0
2009-07-16 13:17:00,4.4357,4.4357,4.4411,4.4302,6235914.0,1105848.0
2009-07-16 13:18:00,4.4302,4.4357,4.4411,4.4302,15112763.0,2680537.0
2009-07-16 13:19:00,4.4411,4.4466,4.4466,4.4411,5372638.0,951176.0
2009-07-16 13:20:00,4.4466,4.452,4.4575,4.4466,6808293.0,1203032.0
2009-07-16 13:21:00,4.4575,4.4575,4.4575,4.452,5405163.0,954069.0
2009-07-16 13:22:00,4.463,4.463,4.463,4.4575,5802424.0,1022986.0
2009-07-16 13:23:00,4.463,4.4684,4.4684,4.463,11975043.0,2110522.0
2009-07-16 13:24:00,4.4684,4.463,4.4684,4.463,7692682.0,1354778.0
2009-07-16 13:25:00,4.463,4.4684,4.4684,4.463,17691003.0,3114153.0
2009-07-16 13:26:00,4.4684,4.4684,4.4739,4.463,9266563.0,1630500.0
2009-07-16 13:27:00,4.4739,4.463,4.4739,4.463,8168951.0,1437782.0
2009-07-16 13:28:00,4.4684,4.463,4.4684,4.463,3292045.0,579993.0
2009-07-16 13:29:00,4.4684,4.463,4.4684,4.463,2659351.0,468649.0
2009-07-16 13:30:00,4.463,4.4575,4.463,4.4575,3076544.0,542429.0
2009-07-16 13:31:00,4.4575,4.463,4.463,4.4575,5997238.0,1057658.0
2009-07-16 13:32:00,4.4575,4.452,4.4575,4.452,7772849.0,1373027.0
2009-07-16 13:33:00,4.452,4.4466,4.452,4.4466,3639402.0,643607.0
2009-07-16 13:34:00,4.4466,4.4411,4.4466,4.4411,3217502.0,569563.0
2009-07-16 13:35:00,4.4466,4.4466,4.4466,4.4411,2998405.0,530732.0
2009-07-16 13:36:00,4.4466,4.4575,4.4575,4.4466,6320946.0,1117192.0
2009-07-16 13:37:00,4.452,4.4575,4.4575,4.452,6246162.0,1102810.0
2009-07-16 13:38:00,4.4575,4.4575,4.463,4.4575,3614415.0,637652.0
2009-07-16 13:39:00,4.4575,4.4575,4.4575,4.452,6512981.0,1150186.0
2009-07-16 13:40:00,4.4575,4.452,4.4575,4.452,4757923.0,840335.0
2009-07-16 13:41:00,4.452,4.4466,4.452,4.4466,11438673.0,2021191.0
2009-07-16 13:42:00,4.452,4.4466,4.452,4.4466,9388526.0,1660579.0
2009-07-16 13:43:00,4.4466,4.4466,4.4466,4.4466,5622846.0,994608.0
2009-07-16 13:44:00,4.4466,4.4466,4.4466,4.4411,5488935.0,970914.0
2009-07-16 13:45:00,4.4466,4.4411,4.4466,4.4411,7906848.0,1399896.0
2009-07-16 13:46:00,4.4411,4.4411,4.4411,4.4357,8710642.0,1542934.0
2009-07-16 13:47:00,4.4357,4.4411,4.4411,4.4357,3044344.0,539224.0
2009-07-16 13:48:00,4.4411,4.4411,4.4466,4.4411,4485871.0,794457.0
2009-07-16 13:49:00,4.4411,4.4411,4.4466,4.4411,4196875.0,742882.0
2009-07-16 13:50:00,4.4466,4.452,4.452,4.4411,4257424.0,752783.0
2009-07-16 13:51:00,4.452,4.4466,4.452,4.4466,4417417.0,780667.0
2009-07-16 13:52:00,4.4466,4.4466,4.452,4.4466,5447997.0,963058.0
2009-07-16 13:53:00,4.4466,4.4466,4.452,4.4466,3001710.0,530565.0
2009-07-16 13:54:00,4.452,4.4466,4.452,4.4466,7909263.0,1397693.0
2009-07-16 13:55:00,4.4466,4.4466,4.452,4.4466,2911141.0,514915.0
2009-07-16 13:56:00,4.452,4.452,4.452,4.4466,2917130.0,515665.0
2009-07-16 13:57:00,4.452,4.4466,4.452,4.4466,2872479.0,507874.0
2009-07-16 13:58:00,4.4466,4.4411,4.4466,4.4411,3268800.0,578331.0
2009-07-16 13:59:00,4.4466,4.4466,4.4466,4.4411,2957077.0,523498.0
2009-07-16 14:00:00,4.4411,4.4357,4.4466,4.4357,10647044.0,1885772.0
2009-07-16 14:01:00,4.4411,4.4411,4.4411,4.4357,6050929.0,1072594.0
2009-07-16 14:02:00,4.4357,4.4302,4.4411,4.4302,12463200.0,2211692.0
2009-07-16 14:03:00,4.4302,4.4302,4.4302,4.4302,4906771.0,871360.0
2009-07-16 14:04:00,4.4302,4.4357,4.4357,4.4247,4476605.0,794789.0
2009-07-16 14:05:00,4.4302,4.4357,4.4357,4.4302,5465117.0,969754.0
2009-07-16 14:06:00,4.4357,4.4302,4.4357,4.4302,6060770.0,1075172.0
2009-07-16 14:07:00,4.4302,4.4302,4.4357,4.4302,3758839.0,666763.0
2009-07-16 14:08:00,4.4302,4.4411,4.4411,4.4302,4988793.0,884660.0
2009-07-16 14:09:00,4.4411,4.4411,4.4411,4.4357,4248992.0,752875.0
2009-07-16 14:10:00,4.4357,4.4357,4.4411,4.4357,3773006.0,668724.0
2009-07-16 14:11:00,4.4357,4.4411,4.4411,4.4357,10344710.0,1832687.0
2009-07-16 14:12:00,4.4411,4.452,4.452,4.4411,24037421.0,4248281.0
2009-07-16 14:13:00,4.452,4.463,4.463,4.452,12024924.0,2121250.0
2009-07-16 14:14:00,4.463,4.4575,4.463,4.4575,8932252.0,1574984.0
2009-07-16 14:15:00,4.4575,4.4575,4.463,4.4575,9745472.0,1719737.0
2009-07-16 14:16:00,4.4575,4.452,4.4575,4.452,4693329.0,828907.0
2009-07-16 14:17:00,4.4575,4.452,4.4575,4.4466,4532225.0,800819.0
2009-07-16 14:18:00,4.452,4.452,4.452,4.4466,21734948.0,3837341.0
2009-07-16 14:19:00,4.452,4.452,4.4575,4.4466,7590356.0,1340726.0
2009-07-16 14:20:00,4.452,4.452,4.4575,4.452,3783583.0,668246.0
